,instance_id,input.text,predicted_text_0,stats.quasi_exact_match_0,num_words_0,predicted_text_1,stats.quasi_exact_match_1,num_words_1,predicted_text_2,stats.quasi_exact_match_2,num_words_2,predicted_text_3,stats.quasi_exact_match_3,num_words_3,predicted_text_4,stats.quasi_exact_match_4,num_words_4,predicted_text_5,stats.quasi_exact_match_5,num_words_5,predicted_text_6,stats.quasi_exact_match_6,num_words_6,predicted_text_7,stats.quasi_exact_match_7,num_words_7,predicted_text_8,stats.quasi_exact_match_8,num_words_8,predicted_text_9,stats.quasi_exact_match_9,num_words_9,predicted_text_10,stats.quasi_exact_match_10,num_words_10,predicted_text_11,stats.quasi_exact_match_11,num_words_11,predicted_text_12,stats.quasi_exact_match_12,num_words_12,predicted_text_13,stats.quasi_exact_match_13,num_words_13,predicted_text_14,stats.quasi_exact_match_14,num_words_14,predicted_text_15,stats.quasi_exact_match_15,num_words_15,predicted_text_16,stats.quasi_exact_match_16,num_words_16,predicted_text_17,stats.quasi_exact_match_17,num_words_17,predicted_text_18,stats.quasi_exact_match_18,num_words_18,predicted_text_19,stats.quasi_exact_match_19,num_words_19,predicted_text_20,stats.quasi_exact_match_20,num_words_20,predicted_text_21,stats.quasi_exact_match_21,num_words_21,predicted_text_22,stats.quasi_exact_match_22,num_words_22,predicted_text_23,stats.quasi_exact_match_23,num_words_23,predicted_text_24,stats.quasi_exact_match_24,num_words_24,predicted_text_25,stats.quasi_exact_match_25,num_words_25,predicted_text_26,stats.quasi_exact_match_26,num_words_26,predicted_text_27,stats.quasi_exact_match_27,num_words_27,predicted_text_28,stats.quasi_exact_match_28,num_words_28,predicted_text_29,stats.quasi_exact_match_29,num_words_29,std,agreement_level
60,id10322,"A 54-year-old man with a history of hypertension presents 6 days after being admitted for new-onset atrial fibrillation with the rapid ventricular rate with a painful lesion on his left leg. He says his heart rate has been well-controlled since starting metoprolol and warfarin in the hospital but says he has developed a painful lesion on his left leg. His blood pressure is 114/78 mm Hg, the heart rate is 84/min, and the respiratory rate is 15/min. On physical examination, there is a large, dark lesion on his left leg that feels cold (see image). A genetic defect, in which of the following proteins is most likely responsible for this patient’s condition?",C,1.0,113, C,1.0,113,C,1.0,113, C,1.0,113,A,0.0,113,C,1.0,113, B,0.0,113, C,1.0,113,C,1.0,113, C,1.0,113,C,1.0,113, D,0.0,113, C,1.0,113, C,1.0,113,C,1.0,113,C,1.0,113, C,1.0,113,D,0.0,113, B,0.0,113, C,1.0,113,D,0.0,113,D,0.0,113,C,1.0,113,C,1.0,113, C,1.0,113, D,0.0,113, A,0.0,113, C,1.0,113, C,1.0,113,A,0.0,113,0.47946330148538413,Medium
327,id11020,"A 52-year-old homosexual man presents to the emergency department because of sudden right loin pain accompanied by nausea and vomiting. He has essential hypertension for 3 years for which he takes bisoprolol. He has a remote history of intravenous drug use. His temperature is 36.9°C (98.4°F), the blood pressure is 137/92 mm Hg, and the pulse is 95/min. Physical examination reveals right flank tenderness and 2+ edema of both legs up to the knees. Doppler ultrasonography shows an enlarged, echogenic right kidney with the absent venous signal. Laboratory results are shown:
Serum creatinine 2.2 mg/dL
Urine dipstick 4+ protein
Urine analysis 20–25 red cells/high power field
Which of the following is the most likely underlying etiology of this patient's condition?",A,0.0,121, D,0.0,121,A,0.0,121, C,1.0,121,A,0.0,121,B,0.0,121, A,0.0,121, A,0.0,121,A,0.0,121, C,1.0,121,C,1.0,121, B,0.0,121, A,0.0,121, A,0.0,121,C,1.0,121,C,1.0,121, A,0.0,121,B,0.0,121, A,0.0,121, C,1.0,121,B,0.0,121,A,0.0,121,C,1.0,121,A,0.0,121, C,1.0,121, B,0.0,121, B,0.0,121, C,1.0,121, C,1.0,121,A,0.0,121,0.47946330148538413,Medium
960,id12636,"A 65-year-old man presents with pain in his left thigh for a week. He describes the pain as dull and constant, boring in nature, and localized deep below the thigh muscle. He says it is worse at night. Physical examination is significant for tenderness and warmth over the anterior aspect of the left thigh. A plain radiograph of the left femur shows increased cortical thickness with widened intercortical space. Laboratory studies show:
Alkaline phosphatase
925 U/L
Serum calcium
9.2 mg/dL
Serum phosphorus 4.4 mg/dL
Findings on bone biopsy are shown in the image. Which of the following is the most likely diagnosis in this patient?",D,0.0,106, B,1.0,106,B,1.0,106, C,0.0,106,D,0.0,106,D,0.0,106, D,0.0,106, C,0.0,106,D,0.0,106, D,0.0,106,D,0.0,106, D,0.0,106, B,1.0,106, D,0.0,106,B,1.0,106,B,1.0,106, D,0.0,106,D,0.0,106, B,1.0,106, D,0.0,106,D,0.0,106,D,0.0,106,B,1.0,106,D,0.0,106, B,1.0,106, B,1.0,106, A,0.0,106, B,1.0,106, D,0.0,106,A,0.0,106,0.47946330148538413,Medium
685,id11941,"A 26-year-old woman comes to the physician for a follow-up vaccination 1 week after being bitten by a rodent while camping. She received appropriate post-exposure prophylaxis in the emergency department and has already received 2 doses of the rabies vaccine. The same physician has been managing the post-exposure care regimen. After the physician administers the third dose of the rabies vaccine, the patient asks him if he would like to join her for a movie and dinner. The physician is interested in going on a date with her. Which of the following is the most appropriate reaction for the physician to have to the patient's invitation?",A,1.0,107, A,1.0,107,A,1.0,107, C,0.0,107,A,1.0,107,C,0.0,107, A,1.0,107, A,1.0,107,A,1.0,107, A,1.0,107,A,1.0,107, D,0.0,107, A,1.0,107, A,1.0,107,A,1.0,107,A,1.0,107, D,0.0,107,A,1.0,107, A,1.0,107, A,1.0,107,A,1.0,107,D,0.0,107,A,1.0,107,A,1.0,107, C,0.0,107, D,0.0,107, B,0.0,107, D,0.0,107, A,1.0,107,C,0.0,107,0.4794633014853842,Medium
118,id10476,"Which of the following trinucleotide DNA sequences would initiate protein translation when converted to mRNA?
Note: sequences are written 3'-->5'",D,0.0,21, A,1.0,21,D,0.0,21, A,1.0,21,D,0.0,21,C,0.0,21, D,0.0,21, C,0.0,21,C,0.0,21, C,0.0,21,A,1.0,21, C,0.0,21, C,0.0,21, C,0.0,21,C,0.0,21,A,1.0,21, C,0.0,21,C,0.0,21, C,0.0,21, B,0.0,21,C,0.0,21,A,1.0,21,A,1.0,21,C,0.0,21, B,0.0,21, A,1.0,21, A,1.0,21, A,1.0,21, C,0.0,21,A,1.0,21,0.4794633014853842,Medium
522,id11527,"A 59-year-old man is evaluated for progressive joint pain. There is swelling and tenderness over the first, second, and third metacarpophalangeal joints of both hands. His hand radiograph is shown. He has had diabetes mellitus for 2 years which is not well controlled with medications. Lab studies show a transferrin saturation of 88% and serum ferritin of 1,200 ng/mL. Which of the following best represents the etiology of this patient condition?",B,1.0,72, B,1.0,72,A,0.0,72, C,0.0,72,B,1.0,72,B,1.0,72, B,1.0,72, B,1.0,72,A,0.0,72, A,0.0,72,B,1.0,72, D,0.0,72, B,1.0,72, B,1.0,72,C,0.0,72,A,0.0,72, B,1.0,72,C,0.0,72, B,1.0,72, B,1.0,72,B,1.0,72,B,1.0,72,A,0.0,72,B,1.0,72, A,0.0,72, B,1.0,72, B,1.0,72, B,1.0,72, A,0.0,72,B,1.0,72,0.4901325178535608,Medium
375,id11144,"A 29-year-old man comes into his primary care physician's office with a chief complaint of a cough. The patient states that the cough started yesterday and he is asking if he needs antibiotics. While conversing with the patient, you note that he seems cold, mistrustful, and does not display much emotion. The patient worked for a software company but recently took a different position that allows him to work from home. The patient states that he switched positions because while at the office he made a mistake during a presentation. He felt that afterwards, his fellow workers thought less of him and he was embarrassed to show his face around the office. The patient wishes he could have related better to his coworkers. He currently lives in a barn on the outskirts of town with his many cats. On physical exam you note a healthy young man, adorned in overalls and denim shoes. His physical exam is notable for erythema of the posterior pharynx. The patient is informed that he has a viral upper respiratory infection and is sent home with instructions to rest and hydrate himself. Which of the following personality disorders best characterizes this patient?",B,0.0,198, B,0.0,198,A,1.0,198, C,0.0,198,C,0.0,198,B,0.0,198, A,1.0,198, C,0.0,198,C,0.0,198, A,1.0,198,B,0.0,198, D,0.0,198, B,0.0,198, C,0.0,198,A,1.0,198,A,1.0,198, A,1.0,198,A,1.0,198, C,0.0,198, B,0.0,198,B,0.0,198,B,0.0,198,A,1.0,198,C,0.0,198, A,1.0,198, C,0.0,198, B,0.0,198, C,0.0,198, A,1.0,198,A,1.0,198,0.4901325178535608,Medium
932,id12571,"A 25-year-old woman comes to the physician because of periodic painful double vision for 3 days. Her symptoms occur only when looking sideways. She has myopia and has been wearing corrective lenses for 10 years. Ten days ago, she lost her balance and fell off her bike, for which she went to a hospital. A CT scan of the head at that time showed no abnormalities and she was released without further treatment. Her only medication is an oral contraceptive. Her vital signs are within normal limits. The pupils are equal and reactive to light. Her best corrected visual acuity is 20/40 in each eye. She has an adduction deficit in the right eye and nystagmus in the left eye when looking left; she has an adduction deficit in the left eye and nystagmus in the right eye when looking right. Fundoscopy reveals bilateral disc hyperemia. Which of the following is the most likely cause of this patient's findings?",D,0.0,160, D,0.0,160,D,0.0,160, C,0.0,160,D,0.0,160,A,1.0,160, A,1.0,160, A,1.0,160,A,1.0,160, A,1.0,160,D,0.0,160, C,0.0,160, A,1.0,160, A,1.0,160,A,1.0,160,A,1.0,160, D,0.0,160,A,1.0,160, A,1.0,160, D,0.0,160,A,1.0,160,A,1.0,160,A,1.0,160,A,1.0,160, B,0.0,160, A,1.0,160, D,0.0,160, A,1.0,160, A,1.0,160,A,1.0,160,0.4901325178535608,Medium
998,id12716,"A 45-year-old male with a history of diabetes and poorly controlled hypertension presents to his primary care physician for an annual check-up. He reports that he feels well and has no complaints. He takes enalapril and metformin. His temperature is 98.8°F (37.1°C), blood pressure is 155/90 mmHg, pulse is 80/min, and respirations are 16/min. His physician adds another anti-hypertensive medication to the patient’s regimen. One month later, the patient returns to the physician complaining of new onset lower extremity swelling. Which of the following medications was likely prescribed to this patient?",C,1.0,92, D,0.0,92,D,0.0,92, C,1.0,92,C,1.0,92,C,1.0,92, D,0.0,92, C,1.0,92,D,0.0,92, D,0.0,92,C,1.0,92, B,0.0,92, D,0.0,92, D,0.0,92,D,0.0,92,C,1.0,92, D,0.0,92,D,0.0,92, D,0.0,92, C,1.0,92,C,1.0,92,D,0.0,92,C,1.0,92,D,0.0,92, A,0.0,92, C,1.0,92, B,0.0,92, D,0.0,92, D,0.0,92,A,0.0,92,0.4901325178535608,Medium
207,id10713,"A 73-year-old man is found to have an early stage hepatocellular carcinoma in the left lobe of his liver. He decides to undergo surgery to remove the tumor through partial liver resection. During the procedure, a ligament is found that attaches the liver to the anterior abdominal wall. Since part of this ligament lies over the part of the liver that needs to be resected, the ligament is incised to allow for removal of the tumor. The free edge of the ligament is found to have a thickening with small remnant blood vessels. Which of the following embryonic structures most likely gave rise to the thickening described here?",D,0.0,109, B,1.0,109,B,1.0,109, C,0.0,109,D,0.0,109,B,1.0,109, D,0.0,109, C,0.0,109,B,1.0,109, B,1.0,109,B,1.0,109, A,0.0,109, A,0.0,109, B,1.0,109,B,1.0,109,B,1.0,109, D,0.0,109,B,1.0,109, B,1.0,109, B,1.0,109,B,1.0,109,B,1.0,109,B,1.0,109,B,1.0,109, B,1.0,109, C,0.0,109, A,0.0,109, B,1.0,109, B,1.0,109,A,0.0,109,0.4901325178535608,Medium
237,id10793,"A 67-year-old man with a past medical history of obesity and diabetes presents to the emergency department with fatigue. The patient has become more confused over the past several days and has been urinating profusely. His temperature is 99.0°F (37.2°C), blood pressure is 120/68 mmHg, pulse is 160/min, respirations are 19/min, and oxygen saturation is 98% on room air. Physical exam is notable for a confused man with dry mucous membranes. He is unable to answer simple questions and is moving all extremities spontaneously. Which of the following is also likely to be found in this patient?",A,1.0,98, D,0.0,98,A,1.0,98, C,0.0,98,B,0.0,98,D,0.0,98, B,0.0,98, B,0.0,98,A,1.0,98, D,0.0,98,A,1.0,98, B,0.0,98, C,0.0,98, C,0.0,98,D,0.0,98,A,1.0,98, B,0.0,98,A,1.0,98, A,1.0,98, A,1.0,98,D,0.0,98,C,0.0,98,A,1.0,98,D,0.0,98, B,0.0,98, A,1.0,98, B,0.0,98, C,0.0,98, D,0.0,98,A,1.0,98,0.4901325178535608,Medium
798,id12221,"A 3-year-old boy is brought to the emergency department by ambulance after a motor vehicle accident. He is unconscious upon arrival and is found to have severe internal bleeding due to trauma. He is taken for emergency surgery and severely damaged tissues are removed. After surgery, the boy is taken into the PICU for recovery. Over the subsequent week, serial labs are drawn showing target cells, thrombocytosis, and leukocytosis. He is started on a prophylactic regimen that is continued upon discharge. Which of the following is consistent with the mechanism of action of the drug that was most likely prescribed in this case?",B,0.0,104, C,1.0,104,C,1.0,104, B,0.0,104,D,0.0,104,C,1.0,104, B,0.0,104, B,0.0,104,C,1.0,104, C,1.0,104,D,0.0,104, C,1.0,104, B,0.0,104, B,0.0,104,B,0.0,104,D,0.0,104, B,0.0,104,C,1.0,104, C,1.0,104, A,0.0,104,B,0.0,104,C,1.0,104,A,0.0,104,C,1.0,104, A,0.0,104, D,0.0,104, D,0.0,104, B,0.0,104, C,1.0,104,A,0.0,104,0.4901325178535608,Medium
689,id11945,"A 55-year-old woman is found to have an abnormal mass on routine mammography. The mass is biopsied and cytology results are diagnostic for invasive ductal adenocarcinoma that is estrogen receptor positive. The patient is started on chemotherapy and ultimately has the mass resected. She is taking tamoxifen and has regular outpatient follow up appointments to monitor for any recurrence of cancer. The patient has a past medical history of asthma, obesity, and a uterine leimyoma which was definitively treated last year. Her last menstrual period was at the age of 47. The patient's vital signs and exam are unremarkable. Which of the following is a potential complication that could occur in this patient?",D,0.0,114, C,0.0,114,D,0.0,114, C,0.0,114,D,0.0,114,D,0.0,114, C,0.0,114, C,0.0,114,A,1.0,114, D,0.0,114,D,0.0,114, B,0.0,114, D,0.0,114, D,0.0,114,A,1.0,114,A,1.0,114, D,0.0,114,A,1.0,114, A,1.0,114, D,0.0,114,D,0.0,114,A,1.0,114,A,1.0,114,D,0.0,114, A,1.0,114, C,0.0,114, A,1.0,114, A,1.0,114, D,0.0,114,A,1.0,114,0.4901325178535608,Medium
245,id10812,"A 65-year-old man presents to the physician with a concern for several lumps on his jaw. He has a history of dental caries and admits to maintaining poor oral hygiene. On physical examination, he has 3 nontender and indurated masses at the angle of his jaw that are draining thick yellow pus. Microscopy of the drained pus reveals yellow granules filled with bacteria. Which of the following medical treatments is indicated for this patient’s condition?",B,0.0,76, C,1.0,76,A,0.0,76, C,1.0,76,D,0.0,76,C,1.0,76, D,0.0,76, B,0.0,76,A,0.0,76, A,0.0,76,C,1.0,76, A,0.0,76, B,0.0,76, C,1.0,76,C,1.0,76,A,0.0,76, B,0.0,76,C,1.0,76, C,1.0,76, B,0.0,76,A,0.0,76,A,0.0,76,A,0.0,76,C,1.0,76, C,1.0,76, A,0.0,76, D,0.0,76, C,1.0,76, A,0.0,76,A,0.0,76,0.4901325178535608,Medium
508,id11479,A 3-week-old male newborn is brought to the physician because of an inward turning of his left forefoot. He was born at 38 weeks' gestation by cesarean section because of breech presentation. The pregnancy was complicated by oligohydramnios. Examination shows concavity of the medial border of the left foot with a skin crease just below the ball of the great toe. The lateral border of the left foot is convex. The heel is in neutral position. Tickling the lateral border of the foot leads to correction of the deformity. The remainder of the examination shows no abnormalities. X-ray of the left foot shows an increased angle between the 1st and 2nd metatarsal bones. Which of the following is the most appropriate next step in the management of this patient?,A,0.0,130, A,0.0,130,A,0.0,130, C,1.0,130,D,0.0,130,C,1.0,130, C,1.0,130, D,0.0,130,A,0.0,130, A,0.0,130,C,1.0,130, A,0.0,130, C,1.0,130, C,1.0,130,A,0.0,130,A,0.0,130, A,0.0,130,A,0.0,130, C,1.0,130, C,1.0,130,C,1.0,130,C,1.0,130,A,0.0,130,A,0.0,130, D,0.0,130, B,0.0,130, D,0.0,130, C,1.0,130, A,0.0,130,A,0.0,130,0.4901325178535608,Medium
839,id12336,A 24-year-old woman comes to the physician for a routine gynecological examination and to refill her birth control pills. Her last pap smear at age 22 showed no intraepithelial lesions nor malignancy of the cervical cells. Menses occur at regular 28-day intervals and last 4 days. Her last menstrual period was 2 weeks ago. She is sexually active with one male partner. Her father died of colon cancer at the age of 75 years and her mother was diagnosed with breast cancer at the age of 40 years. She mentions that she is planning a backpacking trip through Europe in 2 months. Her routine immunizations are all up-to-date. Her temperature is 36.9°C (98.5°F) and her blood pressure is 94/58 mm Hg. Pelvic and speculum examination show no abnormalities. Which of the following is the best recommendation for the patient at this time?,D,0.0,143, A,1.0,143,C,0.0,143, C,0.0,143,A,1.0,143,D,0.0,143, D,0.0,143, A,1.0,143,A,1.0,143, C,0.0,143,A,1.0,143, C,0.0,143, D,0.0,143, A,1.0,143,D,0.0,143,D,0.0,143, D,0.0,143,A,1.0,143, C,0.0,143, C,0.0,143,D,0.0,143,A,1.0,143,D,0.0,143,D,0.0,143, B,0.0,143, A,1.0,143, D,0.0,143, A,1.0,143, C,0.0,143,A,1.0,143,0.4901325178535608,Medium
132,id10511,"A 42-year-old man with no significant medical history presents to the emergency department with complaints of headache, nausea, and dizziness. He states that he was at home working on his car when he started to feel dizzy and experienced a headache. This progressed to him feeling nauseous. The patient states he went inside and drank some water and felt better; however, when he started working on his car again his symptoms returned. Upon presentation, he states his symptoms have mostly improved except for a persistent headache. His temperature is 98.1°F (36.7°C), blood pressure is 125/84 mmHg, pulse is 87/min, respirations are 18/min, and oxygen saturation is 98% on room air. Neurologic exam is unremarkable. Which of the following is the best next step in management?",C,0.0,126, C,0.0,126,B,0.0,126, C,0.0,126,C,0.0,126,A,1.0,126, D,0.0,126, B,0.0,126,D,0.0,126, D,0.0,126,C,0.0,126, A,1.0,126, C,0.0,126, A,1.0,126,A,1.0,126,A,1.0,126, A,1.0,126,B,0.0,126, D,0.0,126, B,0.0,126,A,1.0,126,B,0.0,126,A,1.0,126,C,0.0,126, D,0.0,126, A,1.0,126, D,0.0,126, A,1.0,126, D,0.0,126,A,1.0,126,0.4901325178535608,Medium
438,id11287,"An 8-year-old girl of Asian descent is brought to the physician because of fatigue. She is not able to keep up with the rest of her classmates in gym class because she tires easily. Physical examination shows pale conjunctivae. Laboratory studies show:
Hemoglobin 11.0 g/dL
Mean corpuscular volume 74 μm3
Red cell distribution width 14 (N=13-15)
Serum ferritin 77 ng/mL
Peripheral blood smear shows small, pale red blood cells. Hemoglobin electrophoresis is normal. Which of the following best describes the pathogenesis of the disease process in this patient?""",A,0.0,89, C,1.0,89,C,1.0,89, B,0.0,89,D,0.0,89,D,0.0,89, A,0.0,89, A,0.0,89,D,0.0,89, C,1.0,89,B,0.0,89, C,1.0,89, A,0.0,89, B,0.0,89,A,0.0,89,C,1.0,89, A,0.0,89,C,1.0,89, C,1.0,89, C,1.0,89,D,0.0,89,A,0.0,89,C,1.0,89,C,1.0,89, B,0.0,89, A,0.0,89, B,0.0,89, B,0.0,89, C,1.0,89,A,0.0,89,0.4901325178535608,Medium
